geography,time,age,wisqars_rate_firearm_accident,wisqars_rate_firearm_intentional,wisqars_deaths_firearm_accident,wisqars_deaths_firearm_intentional,state_name,year
31,2006-01-01,25-44 Years,NA,10.33,NA,24,Nebraska,2006
31,2006-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2006
31,2007-01-01,25-44 Years,NA,14.61,NA,34,Nebraska,2007
31,2007-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2007
31,2008-01-01,25-44 Years,NA,20.17,NA,47,Nebraska,2008
31,2008-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2008
31,2009-01-01,25-44 Years,NA,13.62,NA,32,Nebraska,2009
31,2009-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2009
31,2010-01-01,25-44 Years,NA,16.88,NA,40,Nebraska,2010
31,2010-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2010
31,2011-01-01,25-44 Years,NA,18.85,NA,45,Nebraska,2011
31,2011-01-01,25-44 Years,NA,4.33,NA,10,Nebraska,2011
31,2012-01-01,25-44 Years,NA,22.45,NA,54,Nebraska,2012
31,2012-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2012
31,2013-01-01,25-44 Years,NA,21.03,NA,51,Nebraska,2013
31,2013-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2013
31,2014-01-01,25-44 Years,NA,23.31,NA,57,Nebraska,2014
31,2014-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2014
31,2015-01-01,25-44 Years,NA,21.99,NA,54,Nebraska,2015
31,2015-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2015
31,2016-01-01,25-44 Years,NA,26.63,NA,66,Nebraska,2016
31,2016-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2016
31,2017-01-01,25-44 Years,NA,16.74,NA,42,Nebraska,2017
31,2017-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2017
31,2018-01-01,25-44 Years,NA,12.63,NA,32,Nebraska,2018
31,2018-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2018
31,2019-01-01,25-44 Years,NA,20.36,NA,52,Nebraska,2019
31,2019-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2019
31,2020-01-01,25-44 Years,NA,24.96,NA,65,Nebraska,2020
31,2020-01-01,25-44 Years,NA,NA,NA,NA,Nebraska,2020
31,2021-01-01,25-44 Years,NA,21.02,NA,55,Nebraska,2021
31,2021-01-01,25-44 Years,NA,4.44,NA,11,Nebraska,2021
31,2022-01-01,25-44 Years,NA,27.89,NA,73,Nebraska,2022
31,2022-01-01,25-44 Years,NA,5.64,NA,14,Nebraska,2022
31,2023-01-01,25-44 Years,NA,21.69,NA,57,Nebraska,2023
31,2023-01-01,25-44 Years,NA,4.01,NA,10,Nebraska,2023
32,2001-01-01,25-44 Years,NA,29.87,NA,101,Nevada,2001
32,2001-01-01,25-44 Years,NA,6.76,NA,21,Nevada,2001
32,2002-01-01,25-44 Years,NA,32.2,NA,111,Nevada,2002
32,2002-01-01,25-44 Years,NA,5.34,NA,17,Nevada,2002
32,2003-01-01,25-44 Years,NA,29.6,NA,104,Nevada,2003
32,2003-01-01,25-44 Years,NA,7.36,NA,24,Nevada,2003
32,2004-01-01,25-44 Years,NA,30.23,NA,110,Nevada,2004
32,2004-01-01,25-44 Years,NA,5.92,NA,20,Nevada,2004
32,2005-01-01,25-44 Years,NA,31.22,NA,117,Nevada,2005
32,2005-01-01,25-44 Years,NA,4.01,NA,14,Nevada,2005
32,2006-01-01,25-44 Years,NA,29.25,NA,113,Nevada,2006
32,2006-01-01,25-44 Years,NA,5.53,NA,20,Nevada,2006
32,2007-01-01,25-44 Years,NA,30.41,NA,120,Nevada,2007
32,2007-01-01,25-44 Years,NA,6.48,NA,24,Nevada,2007
32,2008-01-01,25-44 Years,NA,26.56,NA,106,Nevada,2008
32,2008-01-01,25-44 Years,NA,4.79,NA,18,Nevada,2008
32,2009-01-01,25-44 Years,NA,30.38,NA,121,Nevada,2009
32,2009-01-01,25-44 Years,NA,3.72,NA,14,Nevada,2009
32,2010-01-01,25-44 Years,NA,25.3,NA,100,Nevada,2010
32,2010-01-01,25-44 Years,NA,5.07,NA,19,Nevada,2010
32,2011-01-01,25-44 Years,NA,23.74,NA,93,Nevada,2011
32,2011-01-01,25-44 Years,NA,5.62,NA,21,Nevada,2011
32,2012-01-01,25-44 Years,NA,28.71,NA,113,Nevada,2012
32,2012-01-01,25-44 Years,NA,6.38,NA,24,Nevada,2012
32,2013-01-01,25-44 Years,NA,27.05,NA,107,Nevada,2013
32,2013-01-01,25-44 Years,NA,3.95,NA,15,Nevada,2013
32,2014-01-01,25-44 Years,NA,29.56,NA,118,Nevada,2014
32,2014-01-01,25-44 Years,NA,5.72,NA,22,Nevada,2014
32,2015-01-01,25-44 Years,NA,27.17,NA,110,Nevada,2015
32,2015-01-01,25-44 Years,NA,5.86,NA,23,Nevada,2015
32,2016-01-01,25-44 Years,NA,33.07,NA,136,Nevada,2016
32,2016-01-01,25-44 Years,NA,5.01,NA,20,Nevada,2016
32,2017-01-01,25-44 Years,NA,32.87,NA,138,Nevada,2017
32,2017-01-01,25-44 Years,NA,7.85,NA,32,Nevada,2017
32,2018-01-01,25-44 Years,NA,37.88,NA,163,Nevada,2018
32,2018-01-01,25-44 Years,NA,7.92,NA,33,Nevada,2018
32,2019-01-01,25-44 Years,NA,30.13,NA,133,Nevada,2019
32,2019-01-01,25-44 Years,NA,4.69,NA,20,Nevada,2019
32,2020-01-01,25-44 Years,NA,30.99,NA,138,Nevada,2020
32,2020-01-01,25-44 Years,NA,5.62,NA,24,Nevada,2020
32,2021-01-01,25-44 Years,NA,43.82,NA,198,Nevada,2021
32,2021-01-01,25-44 Years,NA,7.16,NA,31,Nevada,2021
32,2022-01-01,25-44 Years,NA,37.5,NA,172,Nevada,2022
32,2022-01-01,25-44 Years,NA,11.16,NA,49,Nevada,2022
32,2023-01-01,25-44 Years,NA,37.82,NA,175,Nevada,2023
32,2023-01-01,25-44 Years,NA,7.47,NA,33,Nevada,2023
33,2001-01-01,25-44 Years,NA,14.9,NA,28,New Hampshire,2001
33,2001-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2001
33,2002-01-01,25-44 Years,NA,11.31,NA,21,New Hampshire,2002
33,2002-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2002
33,2003-01-01,25-44 Years,NA,12.56,NA,23,New Hampshire,2003
33,2003-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2003
33,2004-01-01,25-44 Years,NA,7.81,NA,14,New Hampshire,2004
33,2004-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2004
33,2005-01-01,25-44 Years,NA,10.79,NA,19,New Hampshire,2005
33,2005-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2005
33,2006-01-01,25-44 Years,NA,15.6,NA,27,New Hampshire,2006
33,2006-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2006
33,2007-01-01,25-44 Years,NA,8.24,NA,14,New Hampshire,2007
33,2007-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2007
33,2008-01-01,25-44 Years,NA,11.41,NA,19,New Hampshire,2008
33,2008-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2008
33,2009-01-01,25-44 Years,NA,9.81,NA,16,New Hampshire,2009
33,2009-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2009
33,2010-01-01,25-44 Years,NA,11.82,NA,19,New Hampshire,2010
33,2010-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2010
33,2011-01-01,25-44 Years,NA,12.57,NA,20,New Hampshire,2011
33,2011-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2011
33,2012-01-01,25-44 Years,NA,15.79,NA,25,New Hampshire,2012
33,2012-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2012
33,2013-01-01,25-44 Years,NA,12.69,NA,20,New Hampshire,2013
33,2013-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2013
33,2014-01-01,25-44 Years,NA,18.31,NA,29,New Hampshire,2014
33,2014-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2014
33,2015-01-01,25-44 Years,NA,22.05,NA,35,New Hampshire,2015
33,2015-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2015
33,2016-01-01,25-44 Years,NA,21.9,NA,35,New Hampshire,2016
33,2016-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2016
33,2017-01-01,25-44 Years,NA,20.35,NA,33,New Hampshire,2017
33,2017-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2017
33,2018-01-01,25-44 Years,NA,17.57,NA,29,New Hampshire,2018
33,2018-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2018
33,2019-01-01,25-44 Years,NA,23.81,NA,40,New Hampshire,2019
33,2019-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2019
33,2020-01-01,25-44 Years,NA,16.24,NA,28,New Hampshire,2020
33,2020-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2020
33,2021-01-01,25-44 Years,NA,16.31,NA,29,New Hampshire,2021
33,2021-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2021
33,2022-01-01,25-44 Years,NA,22.09,NA,40,New Hampshire,2022
33,2022-01-01,25-44 Years,NA,7.01,NA,12,New Hampshire,2022
33,2023-01-01,25-44 Years,NA,21.33,NA,39,New Hampshire,2023
33,2023-01-01,25-44 Years,NA,NA,NA,NA,New Hampshire,2023
34,2001-01-01,25-44 Years,NA,10.71,NA,138,New Jersey,2001
34,2001-01-01,25-44 Years,NA,0.91,NA,12,New Jersey,2001
34,2002-01-01,25-44 Years,1.02,10.95,13,140,New Jersey,2002
34,2002-01-01,25-44 Years,NA,1,NA,13,New Jersey,2002
34,2003-01-01,25-44 Years,NA,12.82,NA,162,New Jersey,2003
34,2003-01-01,25-44 Years,NA,1.71,NA,22,New Jersey,2003
34,2004-01-01,25-44 Years,NA,13.63,NA,170,New Jersey,2004
34,2004-01-01,25-44 Years,NA,1.18,NA,15,New Jersey,2004
34,2005-01-01,25-44 Years,NA,15.13,NA,186,New Jersey,2005
34,2005-01-01,25-44 Years,NA,1.43,NA,18,New Jersey,2005
34,2006-01-01,25-44 Years,NA,15.46,NA,187,New Jersey,2006
34,2006-01-01,25-44 Years,NA,1.54,NA,19,New Jersey,2006
34,2007-01-01,25-44 Years,NA,13.24,NA,158,New Jersey,2007
34,2007-01-01,25-44 Years,NA,1.56,NA,19,New Jersey,2007
34,2008-01-01,25-44 Years,NA,12.27,NA,145,New Jersey,2008
34,2008-01-01,25-44 Years,NA,1.16,NA,14,New Jersey,2008
34,2009-01-01,25-44 Years,NA,12.57,NA,147,New Jersey,2009
34,2009-01-01,25-44 Years,NA,1.09,NA,13,New Jersey,2009
34,2010-01-01,25-44 Years,NA,13.45,NA,156,New Jersey,2010
34,2010-01-01,25-44 Years,NA,1.52,NA,18,New Jersey,2010
34,2011-01-01,25-44 Years,NA,15.25,NA,176,New Jersey,2011
34,2011-01-01,25-44 Years,NA,1.11,NA,13,New Jersey,2011
34,2012-01-01,25-44 Years,NA,13.57,NA,156,New Jersey,2012
34,2012-01-01,25-44 Years,NA,1.29,NA,15,New Jersey,2012
34,2013-01-01,25-44 Years,NA,15.02,NA,172,New Jersey,2013
34,2013-01-01,25-44 Years,NA,1.21,NA,14,New Jersey,2013
34,2014-01-01,25-44 Years,NA,14.55,NA,166,New Jersey,2014
34,2014-01-01,25-44 Years,NA,1.22,NA,14,New Jersey,2014
34,2015-01-01,25-44 Years,NA,16.11,NA,183,New Jersey,2015
34,2015-01-01,25-44 Years,NA,0.97,NA,11,New Jersey,2015
34,2016-01-01,25-44 Years,NA,15.95,NA,181,New Jersey,2016
34,2016-01-01,25-44 Years,NA,1.68,NA,19,New Jersey,2016
34,2017-01-01,25-44 Years,NA,15.17,NA,173,New Jersey,2017
34,2017-01-01,25-44 Years,NA,2.47,NA,28,New Jersey,2017
34,2018-01-01,25-44 Years,NA,14.56,NA,167,New Jersey,2018
34,2018-01-01,25-44 Years,NA,1.32,NA,15,New Jersey,2018
34,2019-01-01,25-44 Years,NA,10.76,NA,124,New Jersey,2019
34,2019-01-01,25-44 Years,NA,0.97,NA,11,New Jersey,2019
34,2020-01-01,25-44 Years,NA,13.72,NA,166,New Jersey,2020
34,2020-01-01,25-44 Years,NA,1.76,NA,21,New Jersey,2020
34,2021-01-01,25-44 Years,NA,15.23,NA,185,New Jersey,2021
34,2021-01-01,25-44 Years,NA,1.75,NA,21,New Jersey,2021
34,2022-01-01,25-44 Years,NA,12.84,NA,156,New Jersey,2022
34,2022-01-01,25-44 Years,NA,1.17,NA,14,New Jersey,2022
34,2023-01-01,25-44 Years,NA,12.21,NA,149,New Jersey,2023
34,2023-01-01,25-44 Years,NA,1.58,NA,19,New Jersey,2023
35,2001-01-01,25-44 Years,NA,31.89,NA,80,New Mexico,2001
35,2001-01-01,25-44 Years,NA,7.84,NA,20,New Mexico,2001
35,2002-01-01,25-44 Years,NA,42.84,NA,107,New Mexico,2002
35,2002-01-01,25-44 Years,NA,4.33,NA,11,New Mexico,2002
35,2003-01-01,25-44 Years,NA,33.72,NA,84,New Mexico,2003
35,2003-01-01,25-44 Years,NA,7.12,NA,18,New Mexico,2003
35,2004-01-01,25-44 Years,NA,31.59,NA,79,New Mexico,2004
35,2004-01-01,25-44 Years,NA,5.93,NA,15,New Mexico,2004
35,2005-01-01,25-44 Years,NA,27.02,NA,68,New Mexico,2005
35,2005-01-01,25-44 Years,NA,3.95,NA,10,New Mexico,2005
35,2006-01-01,25-44 Years,NA,32.79,NA,83,New Mexico,2006
35,2006-01-01,25-44 Years,NA,NA,NA,NA,New Mexico,2006
35,2007-01-01,25-44 Years,NA,31.81,NA,81,New Mexico,2007
35,2007-01-01,25-44 Years,NA,6.66,NA,17,New Mexico,2007
35,2008-01-01,25-44 Years,NA,29.49,NA,75,New Mexico,2008
35,2008-01-01,25-44 Years,NA,7.08,NA,18,New Mexico,2008
35,2009-01-01,25-44 Years,NA,31.93,NA,82,New Mexico,2009
35,2009-01-01,25-44 Years,NA,5.1,NA,13,New Mexico,2009
35,2010-01-01,25-44 Years,NA,39.28,NA,102,New Mexico,2010
35,2010-01-01,25-44 Years,NA,4.3,NA,11,New Mexico,2010
35,2011-01-01,25-44 Years,NA,38.8,NA,102,New Mexico,2011
35,2011-01-01,25-44 Years,NA,4.64,NA,12,New Mexico,2011
35,2012-01-01,25-44 Years,NA,32.9,NA,87,New Mexico,2012
35,2012-01-01,25-44 Years,NA,4.64,NA,12,New Mexico,2012
35,2013-01-01,25-44 Years,NA,36.8,NA,98,New Mexico,2013
35,2013-01-01,25-44 Years,NA,6.95,NA,18,New Mexico,2013
35,2014-01-01,25-44 Years,NA,36.41,NA,97,New Mexico,2014
35,2014-01-01,25-44 Years,NA,5.03,NA,13,New Mexico,2014
35,2015-01-01,25-44 Years,NA,44.55,NA,119,New Mexico,2015
35,2015-01-01,25-44 Years,NA,6.19,NA,16,New Mexico,2015
35,2016-01-01,25-44 Years,NA,41.65,NA,112,New Mexico,2016
35,2016-01-01,25-44 Years,NA,9.64,NA,25,New Mexico,2016
35,2017-01-01,25-44 Years,NA,38.01,NA,103,New Mexico,2017
35,2017-01-01,25-44 Years,NA,5,NA,13,New Mexico,2017
35,2018-01-01,25-44 Years,NA,43.94,NA,120,New Mexico,2018
35,2018-01-01,25-44 Years,NA,11.47,NA,30,New Mexico,2018
35,2019-01-01,25-44 Years,NA,52.47,NA,145,New Mexico,2019
35,2019-01-01,25-44 Years,NA,9.86,NA,26,New Mexico,2019
35,2020-01-01,25-44 Years,NA,53.83,NA,150,New Mexico,2020
35,2020-01-01,25-44 Years,NA,7.91,NA,21,New Mexico,2020
35,2021-01-01,25-44 Years,NA,72.76,NA,204,New Mexico,2021
35,2021-01-01,25-44 Years,NA,12.38,NA,33,New Mexico,2021
35,2022-01-01,25-44 Years,NA,68.69,NA,193,New Mexico,2022
35,2022-01-01,25-44 Years,NA,13.1,NA,35,New Mexico,2022
35,2023-01-01,25-44 Years,NA,67.28,NA,190,New Mexico,2023
35,2023-01-01,25-44 Years,NA,10.46,NA,28,New Mexico,2023
36,2001-01-01,25-44 Years,NA,13.85,NA,393,New York,2001
36,2001-01-01,25-44 Years,NA,1.6,NA,47,New York,2001
36,2002-01-01,25-44 Years,NA,13.92,NA,391,New York,2002
36,2002-01-01,25-44 Years,NA,1.44,NA,42,New York,2002
36,2003-01-01,25-44 Years,NA,13.5,NA,375,New York,2003
36,2003-01-01,25-44 Years,NA,1.15,NA,33,New York,2003
36,2004-01-01,25-44 Years,NA,12.52,NA,343,New York,2004
36,2004-01-01,25-44 Years,NA,0.88,NA,25,New York,2004
36,2005-01-01,25-44 Years,NA,13.47,NA,363,New York,2005
36,2005-01-01,25-44 Years,NA,1.32,NA,37,New York,2005
36,2006-01-01,25-44 Years,NA,13.7,NA,364,New York,2006
36,2006-01-01,25-44 Years,NA,1.05,NA,29,New York,2006
36,2007-01-01,25-44 Years,NA,13.16,NA,346,New York,2007
36,2007-01-01,25-44 Years,NA,1.87,NA,51,New York,2007
36,2008-01-01,25-44 Years,NA,14.03,NA,367,New York,2008
36,2008-01-01,25-44 Years,NA,1.18,NA,32,New York,2008
36,2009-01-01,25-44 Years,NA,12.28,NA,319,New York,2009
36,2009-01-01,25-44 Years,NA,1.26,NA,34,New York,2009
36,2010-01-01,25-44 Years,NA,13.22,NA,342,New York,2010
36,2010-01-01,25-44 Years,NA,1.19,NA,32,New York,2010
36,2011-01-01,25-44 Years,NA,12.32,NA,320,New York,2011
36,2011-01-01,25-44 Years,NA,1.42,NA,38,New York,2011
36,2012-01-01,25-44 Years,NA,12.01,NA,313,New York,2012
36,2012-01-01,25-44 Years,NA,1.04,NA,28,New York,2012
36,2013-01-01,25-44 Years,NA,10.51,NA,275,New York,2013
36,2013-01-01,25-44 Years,NA,0.89,NA,24,New York,2013
36,2014-01-01,25-44 Years,NA,10.1,NA,265,New York,2014
36,2014-01-01,25-44 Years,NA,0.93,NA,25,New York,2014
36,2015-01-01,25-44 Years,NA,11.01,NA,289,New York,2015
36,2015-01-01,25-44 Years,NA,0.86,NA,23,New York,2015
36,2016-01-01,25-44 Years,NA,11.18,NA,294,New York,2016
36,2016-01-01,25-44 Years,NA,1.38,NA,37,New York,2016
36,2017-01-01,25-44 Years,NA,9.09,NA,239,New York,2017
36,2017-01-01,25-44 Years,NA,0.82,NA,22,New York,2017
36,2018-01-01,25-44 Years,NA,9.9,NA,261,New York,2018
36,2018-01-01,25-44 Years,NA,0.97,NA,26,New York,2018
36,2019-01-01,25-44 Years,NA,10.2,NA,269,New York,2019
36,2019-01-01,25-44 Years,NA,0.9,NA,24,New York,2019
36,2020-01-01,25-44 Years,NA,14.23,NA,389,New York,2020
36,2020-01-01,25-44 Years,NA,1.49,NA,41,New York,2020
36,2021-01-01,25-44 Years,NA,16.26,NA,435,New York,2021
36,2021-01-01,25-44 Years,NA,1.52,NA,41,New York,2021
36,2022-01-01,25-44 Years,NA,14.73,NA,390,New York,2022
36,2022-01-01,25-44 Years,NA,1.69,NA,45,New York,2022
36,2023-01-01,25-44 Years,NA,12.19,NA,321,New York,2023
36,2023-01-01,25-44 Years,NA,1.59,NA,42,New York,2023
37,2001-01-01,25-44 Years,NA,28.27,NA,355,North Carolina,2001
37,2001-01-01,25-44 Years,NA,4.73,NA,59,North Carolina,2001
37,2002-01-01,25-44 Years,NA,29.15,NA,364,North Carolina,2002
37,2002-01-01,25-44 Years,NA,5.53,NA,69,North Carolina,2002
37,2003-01-01,25-44 Years,0.97,25.3,12,313,North Carolina,2003
37,2003-01-01,25-44 Years,NA,5.28,NA,66,North Carolina,2003
37,2004-01-01,25-44 Years,NA,29.73,NA,368,North Carolina,2004
37,2004-01-01,25-44 Years,NA,5.19,NA,65,North Carolina,2004
37,2005-01-01,25-44 Years,NA,29.08,NA,359,North Carolina,2005
37,2005-01-01,25-44 Years,NA,5.48,NA,69,North Carolina,2005
37,2006-01-01,25-44 Years,NA,27.21,NA,339,North Carolina,2006
37,2006-01-01,25-44 Years,NA,5.19,NA,66,North Carolina,2006
37,2007-01-01,25-44 Years,NA,26.32,NA,330,North Carolina,2007
37,2007-01-01,25-44 Years,NA,5.81,NA,75,North Carolina,2007
37,2008-01-01,25-44 Years,NA,27.03,NA,343,North Carolina,2008
37,2008-01-01,25-44 Years,NA,6.38,NA,83,North Carolina,2008
37,2009-01-01,25-44 Years,NA,25.78,NA,327,North Carolina,2009
37,2009-01-01,25-44 Years,NA,3.83,NA,50,North Carolina,2009
37,2010-01-01,25-44 Years,NA,24.55,NA,312,North Carolina,2010
37,2010-01-01,25-44 Years,NA,4.84,NA,63,North Carolina,2010
37,2011-01-01,25-44 Years,NA,24.48,NA,311,North Carolina,2011
37,2011-01-01,25-44 Years,NA,4.75,NA,62,North Carolina,2011
37,2012-01-01,25-44 Years,NA,23.47,NA,298,North Carolina,2012
37,2012-01-01,25-44 Years,NA,5.65,NA,74,North Carolina,2012
37,2013-01-01,25-44 Years,NA,27.1,NA,345,North Carolina,2013
37,2013-01-01,25-44 Years,NA,4.78,NA,63,North Carolina,2013
37,2014-01-01,25-44 Years,NA,24.59,NA,314,North Carolina,2014
37,2014-01-01,25-44 Years,NA,5.74,NA,76,North Carolina,2014
37,2015-01-01,25-44 Years,0.94,28.84,12,370,North Carolina,2015
37,2015-01-01,25-44 Years,NA,4.59,NA,61,North Carolina,2015
37,2016-01-01,25-44 Years,NA,32.69,NA,423,North Carolina,2016
37,2016-01-01,25-44 Years,NA,5.83,NA,78,North Carolina,2016
37,2017-01-01,25-44 Years,1.15,34.09,15,446,North Carolina,2017
37,2017-01-01,25-44 Years,NA,5.33,NA,72,North Carolina,2017
37,2018-01-01,25-44 Years,NA,30.36,NA,402,North Carolina,2018
37,2018-01-01,25-44 Years,NA,5.42,NA,74,North Carolina,2018
37,2019-01-01,25-44 Years,0.82,31.15,11,418,North Carolina,2019
37,2019-01-01,25-44 Years,NA,5.14,NA,71,North Carolina,2019
37,2020-01-01,25-44 Years,1.04,38.86,14,523,North Carolina,2020
37,2020-01-01,25-44 Years,NA,6.26,NA,86,North Carolina,2020
37,2021-01-01,25-44 Years,NA,41.94,NA,571,North Carolina,2021
37,2021-01-01,25-44 Years,NA,6.32,NA,88,North Carolina,2021
37,2022-01-01,25-44 Years,NA,39.57,NA,547,North Carolina,2022
37,2022-01-01,25-44 Years,NA,7.64,NA,108,North Carolina,2022
37,2023-01-01,25-44 Years,NA,37.6,NA,528,North Carolina,2023
37,2023-01-01,25-44 Years,NA,6.12,NA,88,North Carolina,2023
38,2001-01-01,25-44 Years,NA,20.96,NA,18,North Dakota,2001
38,2001-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2001
38,2002-01-01,25-44 Years,NA,22.7,NA,19,North Dakota,2002
38,2002-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2002
38,2003-01-01,25-44 Years,NA,19.48,NA,16,North Dakota,2003
38,2003-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2003
38,2004-01-01,25-44 Years,NA,18.32,NA,15,North Dakota,2004
38,2004-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2004
38,2005-01-01,25-44 Years,NA,14.83,NA,12,North Dakota,2005
38,2005-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2005
38,2006-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2006
38,2006-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2006
38,2007-01-01,25-44 Years,NA,20.72,NA,17,North Dakota,2007
38,2007-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2007
38,2008-01-01,25-44 Years,NA,15.68,NA,13,North Dakota,2008
38,2008-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2008
38,2009-01-01,25-44 Years,NA,18.86,NA,16,North Dakota,2009
38,2009-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2009
38,2010-01-01,25-44 Years,NA,19.57,NA,17,North Dakota,2010
38,2010-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2010
38,2011-01-01,25-44 Years,NA,14.47,NA,13,North Dakota,2011
38,2011-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2011
38,2012-01-01,25-44 Years,NA,24.61,NA,23,North Dakota,2012
38,2012-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2012
38,2013-01-01,25-44 Years,NA,29.4,NA,29,North Dakota,2013
38,2013-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2013
38,2014-01-01,25-44 Years,NA,21.39,NA,22,North Dakota,2014
38,2014-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2014
38,2015-01-01,25-44 Years,NA,31.54,NA,34,North Dakota,2015
38,2015-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2015
38,2016-01-01,25-44 Years,NA,21.19,NA,23,North Dakota,2016
38,2016-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2016
38,2017-01-01,25-44 Years,NA,31.13,NA,34,North Dakota,2017
38,2017-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2017
38,2018-01-01,25-44 Years,NA,23.62,NA,26,North Dakota,2018
38,2018-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2018
38,2019-01-01,25-44 Years,NA,24.27,NA,27,North Dakota,2019
38,2019-01-01,25-44 Years,NA,NA,NA,NA,North Dakota,2019
38,2020-01-01,25-44 Years,NA,29.09,NA,33,North Dakota,2020
